frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),roll,pitch,yaw
484,12447524092,-23.800546646118164,61.24238586425781,0.09412002563476562,0.9999864410163584,0.0,-0.0,-0.005207473805720072,0.0,-0.0,-0.2939999997615814,0.0,-0.0,-0.0,0.0,-0.0,-9.800000190734863,0.0,-0.0,-0.01041499468373021
485,12457524092,-23.800546646118164,61.24238586425781,0.0902000442147255,0.9999864410163584,0.0,-0.0,-0.005207473805720072,0.0,-0.0,-0.3919999897480011,0.0,-0.0,-0.0,0.0,-0.0,-9.799999237060547,0.0,-0.0,-0.01041499468373021
486,12467524092,-23.800546646118164,61.24238586425781,0.0853000208735466,0.9999864410163584,0.0,-0.0,-0.005207473805720072,0.0,-0.0,-0.4899999797344208,0.0,-0.0,-0.0,0.0,-0.0,-9.799999237060547,0.0,-0.0,-0.01041499468373021
487,12477524092,-23.800546646118164,61.24238586425781,0.07942001521587372,0.9999864410163584,0.0,-0.0,-0.005207473805720072,0.0,-0.0,-0.5879999995231628,0.0,-0.0,-0.0,0.0,-0.0,-9.800002098083496,0.0,-0.0,-0.01041499468373021
488,12487524091,-23.800546646118164,61.24238586425781,0.07292083650827408,0.9999864410163584,0.0,-0.0,-0.005207473805720072,0.0,-0.0,-0.6499363780021667,-0.00044292787788435817,0.00018683887901715934,1.7491216808274146e-12,0.0,-0.0,-6.193637847900391,0.0,-0.0,-0.01041499468373021
489,12497524091,-23.800546646118164,61.24238586425781,0.06700301915407181,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-1.0590547105948644e-07,-2.2280735265667317e-06,-0.591778039932251,-0.00021339982049539685,0.00013214298815000802,7.050624528659455e-09,-1.0590547390165739e-05,-0.00022280735720414668,5.815834045410156,0.0,-0.0,-0.01041499468373021
490,12507524091,-23.800546646118164,61.24238586425781,0.06157264485955238,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-8.158038866667994e-08,-1.6871613297553267e-06,-0.5430380702018738,-0.00013878810568712652,9.76341325440444e-05,-6.086086301593241e-09,2.4325081540155225e-06,5.40912187716458e-05,4.873996734619141,0.0,-0.0,-0.01041499468373021
491,12517524091,-23.800546646118164,61.24238586425781,0.05658992752432823,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-8.267785034377084e-08,-1.2283089745324105e-06,-0.49827253818511963,-0.00014844961697235703,0.00010240588017040864,-7.208138530501174e-10,-1.0974616770909051e-07,4.5885237341281027e-05,4.476552963256836,0.0,-0.0,-0.01041499468373021
492,12527524091,-23.800546646118164,61.24238586425781,0.05201831832528114,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-5.606609221331382e-08,-1.3413051647148677e-06,-0.45716163516044617,-0.0001549194857943803,6.57591299386695e-05,-4.224406158215288e-09,2.661175813045702e-06,-1.129961856349837e-05,4.111090183258057,0.0,-0.0,-0.01041499468373021
493,12537524090,-23.800546646118164,61.24238586425781,0.04782421141862869,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-7.199930962542567e-08,-1.0381281754234806e-06,-0.4194090962409973,-0.00012380846601445228,8.779278869042173e-05,-6.49548748121731e-11,-1.593321712789475e-06,3.0317698474391364e-05,3.7752537727355957,0.0,-0.0,-0.01041499468373021
494,12547524090,-23.800546646118164,61.24238586425781,0.04397674277424812,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-3.928982295064998e-08,-7.898712510723271e-07,-0.38474470376968384,-4.078710844623856e-05,4.8532107030041516e-05,-7.156164993915581e-09,3.2709485822124407e-06,2.4825692889862694e-05,3.4664392471313477,0.0,-0.0,-0.01041499468373021
495,12557524090,-23.800546646118164,61.24238586425781,0.04044754058122635,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-1.3921900965385703e-08,-1.019425326376222e-06,-0.35291948914527893,-4.36855734733399e-05,8.721744961803779e-06,-6.419996756434898e-10,2.536792180762859e-06,-2.2955407985136844e-05,3.182521343231201,0.0,-0.0,-0.01041499468373021
496,12567524090,-23.800546646118164,61.24238586425781,0.03721050173044205,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-2.742442717362792e-08,-5.930476163484855e-07,-0.3237023949623108,-8.650344534544274e-05,2.9845999961253256e-05,-2.0955210899842314e-09,-1.350252659904072e-06,4.263777009327896e-05,2.9217095375061035,0.0,-0.0,-0.01041499468373021
497,12577524089,-23.800546646118164,61.24238586425781,0.034241676330566406,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-2.6631786553821257e-08,-6.03267949372821e-07,-0.29688146710395813,-8.791442814981565e-05,3.0129087463137694e-05,9.852761939654897e-10,7.926406198066616e-08,-1.022033302433556e-06,2.6820926666259766,0.0,-0.0,-0.01041499468373021
498,12587524089,-23.800546646118164,61.24238586425781,0.031519051641225815,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-7.808318436275385e-09,-2.375480931959828e-07,-0.2722642123699188,-5.342355871107429e-05,9.881189726002049e-06,-6.667914664859609e-09,1.8823467371476e-06,3.657198612927459e-05,2.4617254734039307,0.0,-0.0,-0.01041499468373021
499,12597524089,-23.800546646118164,61.24238586425781,0.029022330418229103,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-2.56884362670462e-08,-3.9377113125738106e-07,-0.2496708184480667,-1.3951638493381324e-06,2.9424158128676936e-05,2.2256836373912847e-09,-1.7880119003166328e-06,-1.5622303180862218e-05,2.2593393325805664,0.0,-0.0,-0.01041499468373021
500,12607524089,-23.800546646118164,61.24238586425781,0.026732977479696274,0.9999864410163584,0.0,-0.0,-0.005207473805720072,8.175924826048231e-09,-1.4974915529819555e-07,-0.22893542051315308,-2.6365310077380855e-06,-1.0716315046011005e-05,-5.445114137359042e-09,3.3864359920698917e-06,2.440219759591855e-05,2.0735397338867188,0.0,-0.0,-0.01041499468373021
501,12617524089,-23.800546646118164,61.24238586425781,0.024633903056383133,0.9999864410163584,0.0,-0.0,-0.005207473805720072,7.048307715251667e-09,-1.260954576309814e-07,-0.2099071443080902,-1.6482401861139806e-06,-1.1807245755335316e-05,-1.1950742617727883e-09,-1.1276171107965638e-07,2.3653697098779958e-06,1.9028276205062866,0.0,-0.0,-0.01041499468373021
502,12627524088,-23.800546646118164,61.24238586425781,0.022709425538778305,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-2.4151528776883424e-08,-2.218306320855845e-07,-0.19244834780693054,1.028715587381157e-06,2.8107784601161256e-05,5.947991432719846e-09,-3.1199836030282313e-06,-9.573517672833987e-06,1.7458796501159668,0.0,-0.0,-0.01041499468373021
503,12637524088,-23.800546646118164,61.24238586425781,0.020945128053426743,0.9999864410163584,0.0,-0.0,-0.005207473805720072,-4.351480509257044e-09,-1.630790613660338e-08,-0.17642852663993835,-4.970434383722022e-05,8.070443982433062e-06,-2.6515574180763224e-09,1.9800047539320076e-06,2.055227196251508e-05,1.6019821166992188,0.0,-0.0,-0.01041499468373021
